# Time;Temperature [Temperature];Heat flow [Signal  Ch 4];Heat [Signal  Ch 4];Normalized heat flow [Signal  Ch 4];Normalized heat [Signal  Ch 4]
1.466855308000000077e+05;2.000226350000000153e+01;2.195704000000000145e-03;3.487571712999999818e+02;5.489260000000000363e-04;8.718929282999999941e+01
1.466969488000000129e+05;2.000113174999999899e+01;2.195439999999999892e-03;3.487822433000000046e+02;5.488599999999999729e-04;8.719556081999999719e+01
1.467083667000000132e+05;2.000000000000000000e+01;2.195175000000000164e-03;3.488073152000000050e+02;5.487940000000000179e-04;8.720182880999999497e+01
1.467578489000000118e+05;2.000000000000000000e+01;2.194005000000000174e-03;3.489158947999999896e+02;5.485009999999999582e-04;8.722897371000000533e+01
1.468189423999999999e+05;2.000000000000000000e+01;2.192536000000000138e-03;3.490498848999999950e+02;5.481340000000000344e-04;8.726247123000000272e+01
1.468668230000000040e+05;2.000000000000000000e+01;2.191399000000000125e-03;3.491548578000000020e+02;5.478500000000000080e-04;8.728871445000000051e+01
1.469282103000000061e+05;2.000000000000000000e+01;2.189987999999999917e-03;3.492893124999999941e+02;5.474969999999999793e-04;8.732232813000000249e+01
1.469895976000000082e+05;2.000000000000000000e+01;2.188596000000000118e-03;3.494237360000000194e+02;5.471490000000000294e-04;8.735593398999999692e+01
1.470455804000000062e+05;2.000000000000000000e+01;2.187409999999999875e-03;3.495461996999999883e+02;5.468530000000000309e-04;8.738654993000000104e+01
1.471015632000000041e+05;2.000000000000000000e+01;2.186224000000000067e-03;3.496686634000000140e+02;5.465560000000000166e-04;8.741716585999999722e+01
1.471541999000000069e+05;2.000000000000000000e+01;2.184995999999999813e-03;3.497836849999999913e+02;5.462489999999999533e-04;8.744592124000000410e+01
1.471988006999999925e+05;2.000000000000000000e+01;2.183947999999999792e-03;3.498811251999999854e+02;5.459869999999999481e-04;8.747028131000000428e+01
1.472519992999999959e+05;2.000000000000000000e+01;2.182658000000000081e-03;3.499972291999999925e+02;5.456639999999999581e-04;8.749930729999999812e+01
1.473051977999999945e+05;2.000000000000000000e+01;2.181367999999999936e-03;3.501133330999999771e+02;5.453419999999999839e-04;8.752833327999999824e+01
1.473635112000000081e+05;2.000000000000000000e+01;2.179983999999999828e-03;3.502404910999999856e+02;5.449959999999999570e-04;8.756012278000000038e+01
1.474218244999999879e+05;2.000000000000000000e+01;2.178619000000000128e-03;3.503675759000000198e+02;5.446550000000000089e-04;8.759189397000000099e+01
1.474303667000000132e+05;2.000000000000000000e+01;2.178419000000000015e-03;3.503861924000000272e+02;5.446049999999999806e-04;8.759654808999999887e+01
1.474355854999999865e+05;1.999415069999999872e+01;2.178297000000000046e-03;3.503975657999999953e+02;5.445740000000000346e-04;8.759939146000000676e+01
1.474393667000000132e+05;2.000000000000000000e+01;2.178208999999999961e-03;3.504058064999999829e+02;5.445520000000000135e-04;8.760145162000000596e+01
1.474992131999999983e+05;2.000000000000000000e+01;2.176818000000000069e-03;3.505360789999999724e+02;5.442039999999999551e-04;8.763401976000000104e+01
1.475590597000000125e+05;2.000000000000000000e+01;2.175428999999999991e-03;3.506663060000000200e+02;5.438570000000000210e-04;8.766657650000000501e+01
1.476108514000000141e+05;2.000000000000000000e+01;2.174227999999999838e-03;3.507790057999999931e+02;5.435569999999999595e-04;8.769475144999999827e+01
1.476626431999999913e+05;2.000000000000000000e+01;2.173009000000000052e-03;3.508915175000000204e+02;5.432520000000000361e-04;8.772287937000000113e+01
1.477223667000000132e+05;2.000000000000000000e+01;2.171601000000000000e-03;3.510212447000000111e+02;5.429000000000000232e-04;8.775531118000000674e+01
1.477260699000000022e+05;1.999588660999999945e+01;2.171513999999999823e-03;3.510292883999999844e+02;5.428780000000000020e-04;8.775732209999999611e+01
1.477333667000000132e+05;2.000000000000000000e+01;2.171342000000000150e-03;3.510451380999999742e+02;5.428349999999999755e-04;8.776128452999999752e+01
1.477858630999999878e+05;2.000002247000000111e+01;2.170103999999999957e-03;3.511591665000000262e+02;5.425259999999999892e-04;8.778979162999999630e+01
1.478415394000000088e+05;2.000004630000000105e+01;2.168709999999999909e-03;3.512798946999999998e+02;5.421780000000000392e-04;8.781997366999999599e+01
1.479019652000000060e+05;1.999943121000000090e+01;2.167197000000000047e-03;3.514109215999999947e+02;5.417990000000000349e-04;8.785273039000000495e+01
1.479133686999999918e+05;1.999920051999999870e+01;2.166911000000000097e-03;3.514356488999999897e+02;5.417280000000000012e-04;8.785891221999999345e+01
1.479162417000000132e+05;1.999255322999999862e+01;2.166840000000000172e-03;3.514418787999999836e+02;5.417100000000000430e-04;8.786046969000000217e+01
1.479193667000000132e+05;2.000000000000000000e+01;2.166761000000000121e-03;3.514486549999999738e+02;5.416900000000000534e-04;8.786216374999999346e+01
1.479657202999999863e+05;2.000002398999999897e+01;2.165652000000000115e-03;3.515490414999999871e+02;5.414130000000000288e-04;8.788726038000000074e+01
1.480120738000000129e+05;2.000004798000000150e+01;2.164545999999999831e-03;3.516494187000000124e+02;5.411370000000000199e-04;8.791235466999999915e+01
1.480265366999999969e+05;1.999584961000000050e+01;2.164203999999999867e-03;3.516807319000000120e+02;5.410509999999999669e-04;8.792018298000000698e+01
1.480409995000000054e+05;1.999165123999999949e+01;2.163878000000000155e-03;3.517120155000000068e+02;5.409689999999999768e-04;8.792800386000000401e+01
1.480463667000000132e+05;2.000000000000000000e+01;2.163756000000000186e-03;3.517236247999999819e+02;5.409390000000000465e-04;8.793090621000000340e+01
1.480996607000000076e+05;2.000000023000000127e+01;2.162551999999999877e-03;3.518389010000000212e+02;5.406379999999999693e-04;8.795972525000000530e+01
1.481401657999999879e+05;2.000000040000000112e+01;2.161634999999999859e-03;3.519264956999999754e+02;5.404090000000000499e-04;8.798162392999999781e+01
1.482130615000000107e+05;2.000000070999999835e+01;2.159972999999999928e-03;3.520839760999999726e+02;5.399930000000000051e-04;8.802099402000000339e+01
1.482683901999999944e+05;2.000000095000000044e+01;2.158689000000000094e-03;3.522034762000000114e+02;5.396720000000000466e-04;8.805086903999999492e+01
1.482833667000000132e+05;2.000000100999999830e+01;2.158306000000000027e-03;3.522357789999999795e+02;5.395769999999999603e-04;8.805894474000000116e+01
1.482874917000000132e+05;2.000562874999999963e+01;2.158201000000000216e-03;3.522446762000000149e+02;5.395499999999999689e-04;8.806116903999999579e+01
1.482893667000000132e+05;2.000000000000000000e+01;2.158152999999999894e-03;3.522487204000000247e+02;5.395379999999999968e-04;8.806218008999999824e+01
1.483674195999999938e+05;2.000016519000000059e+01;2.156158999999999940e-03;3.524170723999999950e+02;5.390399999999999619e-04;8.810426809000000503e+01
1.484241500999999989e+05;2.000023020000000074e+01;2.154718999999999818e-03;3.525394054999999867e+02;5.386800000000000399e-04;8.813485137000000691e+01
1.484937393999999913e+05;2.000019779000000142e+01;2.153036000000000099e-03;3.526892184000000157e+02;5.382590000000000248e-04;8.817230460000000392e+01
1.485553104999999923e+05;2.000016911000000164e+01;2.151545999999999841e-03;3.528217695999999819e+02;5.378870000000000222e-04;8.820544239999999547e+01
1.486016087999999872e+05;2.000014754000000039e+01;2.150425999999999987e-03;3.529213933999999995e+02;5.376060000000000430e-04;8.823034834999999987e+01
1.486479070000000065e+05;2.000012597999999997e+01;2.149304999999999792e-03;3.530208946999999853e+02;5.373259999999999712e-04;8.825522367000000656e+01
1.487092471000000078e+05;2.000009740999999863e+01;2.147819999999999938e-03;3.531527229000000148e+02;5.369549999999999844e-04;8.828818071999999972e+01
1.487601541999999899e+05;2.000007369000000068e+01;2.146621999999999940e-03;3.532620026000000166e+02;5.366550000000000313e-04;8.831550063999999622e+01
1.488110613000000012e+05;2.000004998000000001e+01;2.145433999999999883e-03;3.533712438000000020e+02;5.363580000000000170e-04;8.834281095000000050e+01
1.488650119000000122e+05;2.000002484999999908e+01;2.144174999999999900e-03;3.534870043000000237e+02;5.360439999999999519e-04;8.837175107999999568e+01
1.489183667000000132e+05;2.000000000000000000e+01;2.142929999999999922e-03;3.536013169999999946e+02;5.357320000000000268e-04;8.840032924999999864e+01
1.489238824000000022e+05;1.999343079999999873e+01;2.142801000000000167e-03;3.536131341999999904e+02;5.356999999999999566e-04;8.840328356000000554e+01
1.489313667000000132e+05;2.000000000000000000e+01;2.142625999999999906e-03;3.536291694999999891e+02;5.356570000000000385e-04;8.840729236999999330e+01
1.489866440000000002e+05;2.000000000000000000e+01;2.141336000000000194e-03;3.537476009999999746e+02;5.353340000000000485e-04;8.843690023999999994e+01
1.490360750000000116e+05;2.000000000000000000e+01;2.140112000000000004e-03;3.538534210999999914e+02;5.350280000000000010e-04;8.846335526999999388e+01
1.490633667000000132e+05;2.000000000000000000e+01;2.139396000000000006e-03;3.539117959000000155e+02;5.348490000000000015e-04;8.847794897999999364e+01
1.490669292000000132e+05;1.999598735000000005e+01;2.139302000000000044e-03;3.539194158000000243e+02;5.348259999999999646e-04;8.847985395999999980e+01
1.490713667000000132e+05;2.000000000000000000e+01;2.139185000000000045e-03;3.539289072999999917e+02;5.347960000000000344e-04;8.848222681999999395e+01
1.491279396000000124e+05;2.000000000000000000e+01;2.137700000000000190e-03;3.540499120000000062e+02;5.344250000000000476e-04;8.851247800000000154e+01
1.491663403000000108e+05;2.000000000000000000e+01;2.136734999999999850e-03;3.541319905999999946e+02;5.341840000000000477e-04;8.853299764000000494e+01
1.492194645000000019e+05;2.000000000000000000e+01;2.135488000000000056e-03;3.542454220999999848e+02;5.338720000000000141e-04;8.856135553000000016e+01
1.492753667000000132e+05;2.000000000000000000e+01;2.134174999999999874e-03;3.543647851999999716e+02;5.335440000000000538e-04;8.859119628999999918e+01
1.492784917000000132e+05;1.999819832000000019e+01;2.134102000000000134e-03;3.543714577000000077e+02;5.335259999999999872e-04;8.859286441999999795e+01
1.492799292000000132e+05;1.999909916000000010e+01;2.134067999999999816e-03;3.543745271000000230e+02;5.335169999999999539e-04;8.859363175999999385e+01
1.492813667000000132e+05;2.000000000000000000e+01;2.134034999999999838e-03;3.543775964000000158e+02;5.335090000000000448e-04;8.859439910999999768e+01
1.493403642999999865e+05;2.000000000000000000e+01;2.132642000000000131e-03;3.545034752999999910e+02;5.331609999999999865e-04;8.862586881999999378e+01
1.493977626999999920e+05;2.000000000000000000e+01;2.131278999999999813e-03;3.546258464000000004e+02;5.328200000000000384e-04;8.865646160000000009e+01
1.494551609999999928e+05;2.000000000000000000e+01;2.129859999999999913e-03;3.547481293000000164e+02;5.324649999999999783e-04;8.868703231000000642e+01
1.494843667000000132e+05;2.000000000000000000e+01;2.129110000000000030e-03;3.548103050999999937e+02;5.322770000000000539e-04;8.870257628000000238e+01
1.494872417000000132e+05;2.000556505000000129e+01;2.129035999999999949e-03;3.548164257000000248e+02;5.322589999999999873e-04;8.870410642999999595e+01
1.494908667000000132e+05;2.000000374000000036e+01;2.128941999999999987e-03;3.548241429000000267e+02;5.322359999999999505e-04;8.870603574000000435e+01
1.495572124999999942e+05;2.000000199999999850e+01;2.127237000000000138e-03;3.549653862000000117e+02;5.318089999999999493e-04;8.874134653999999500e+01
1.496183037999999942e+05;2.000000039000000029e+01;2.125741000000000002e-03;3.550952732999999739e+02;5.314350000000000237e-04;8.877381830999999579e+01
1.496333667000000132e+05;2.000000000000000000e+01;2.125371999999999938e-03;3.551272974999999974e+02;5.313429999999999846e-04;8.878182438000000332e+01
1.496383042000000132e+05;1.999707116000000084e+01;2.125250999999999876e-03;3.551377947999999947e+02;5.313129999999999459e-04;8.878444869999999867e+01
1.496433667000000132e+05;2.000000000000000000e+01;2.125128000000000000e-03;3.551485577999999919e+02;5.312819999999999999e-04;8.878713944999999796e+01
1.496908103999999876e+05;2.000000000000000000e+01;2.123940999999999850e-03;3.552493140999999923e+02;5.309849999999999856e-04;8.881232853000000205e+01
1.497462643000000098e+05;2.000000000000000000e+01;2.122544000000000080e-03;3.553670447999999737e+02;5.306360000000000200e-04;8.884176118999999971e+01
1.498017182000000030e+05;2.000000000000000000e+01;2.121147999999999784e-03;3.554847672000000216e+02;5.302869999999999459e-04;8.887119180000000540e+01
1.498517694999999949e+05;2.000000000000000000e+01;2.119890000000000142e-03;3.555908466000000203e+02;5.299729999999999892e-04;8.889771165000000508e+01
1.499018207999999868e+05;2.000000000000000000e+01;2.118632999999999975e-03;3.556969260000000190e+02;5.296580000000000168e-04;8.892423150000000476e+01
1.499568912999999884e+05;2.000000000000000000e+01;2.117274000000000152e-03;3.558135935999999901e+02;5.293189999999999918e-04;8.895339839000000381e+01
1.500119617999999900e+05;2.000000000000000000e+01;2.115984999999999915e-03;3.559301257000000192e+02;5.289960000000000018e-04;8.898253141000000710e+01
1.500708248000000021e+05;2.000000000000000000e+01;2.114606000000000211e-03;3.560546828999999889e+02;5.286520000000000065e-04;8.901367070999999953e+01
1.500983667000000132e+05;2.000000000000000000e+01;2.113976999999999957e-03;3.561128967000000216e+02;5.284940000000000124e-04;8.902822417999999516e+01
1.500997417000000132e+05;2.000193858000000091e+01;2.113945999999999794e-03;3.561158022000000187e+02;5.284859999999999948e-04;8.902895055999999840e+01
1.501011167000000132e+05;2.000387716999999910e+01;2.113914000000000157e-03;3.561187077999999815e+02;5.284789999999999930e-04;8.902967694000000165e+01
1.501033667000000132e+05;2.000000000000000000e+01;2.113863000000000113e-03;3.561234622000000059e+02;5.284660000000000052e-04;8.903086555999999518e+01
1.501566316999999981e+05;2.000000000000000000e+01;2.112652999999999927e-03;3.562360163000000171e+02;5.281630000000000049e-04;8.905900407999999402e+01
1.502043422999999893e+05;2.000000000000000000e+01;2.111555000000000203e-03;3.563368126999999959e+02;5.278890000000000275e-04;8.908420316999999500e+01
1.502520529000000097e+05;2.000000000000000000e+01;2.110367000000000146e-03;3.564374695999999858e+02;5.275920000000000132e-04;8.910936739000000273e+01
1.503194352000000072e+05;2.000000000000000000e+01;2.108688999999999963e-03;3.565796288000000231e+02;5.271720000000000139e-04;8.914490718999999785e+01
1.503776749000000127e+05;2.000000000000000000e+01;2.107233000000000023e-03;3.567024117999999930e+02;5.268080000000000289e-04;8.917560294999999826e+01
1.504436743000000133e+05;2.000000000000000000e+01;2.105571000000000092e-03;3.568413825999999744e+02;5.263929999999999998e-04;8.921034566000000154e+01
1.505055240000000049e+05;2.000000000000000000e+01;2.104014999999999878e-03;3.569716156000000069e+02;5.260039999999999464e-04;8.924290390000000173e+01
1.505453667000000132e+05;2.000000000000000000e+01;2.102999999999999835e-03;3.570554366000000073e+02;5.257499999999999587e-04;8.926385915999999554e+01
1.505589409999999916e+05;1.999550228000000018e+01;2.102651000000000086e-03;3.570839680999999928e+02;5.256629999999999983e-04;8.927099203000000216e+01
1.505768730999999971e+05;2.000044886999999960e+01;2.102188999999999967e-03;3.571216595000000211e+02;5.255470000000000150e-04;8.928041487000000132e+01
1.505948052000000025e+05;2.000539546999999985e+01;2.101728000000000190e-03;3.571593508000000270e+02;5.254320000000000475e-04;8.928983770000000675e+01
1.506024219999999914e+05;2.000059535000000110e+01;2.101530999999999798e-03;3.571753605000000107e+02;5.253830000000000349e-04;8.929384011999999871e+01
1.506067027999999991e+05;2.000000000000000000e+01;2.101421000000000018e-03;3.571843582000000197e+02;5.253550000000000277e-04;8.929608953999999699e+01
1.506641218999999983e+05;2.000000000000000000e+01;2.099945000000000197e-03;3.573050077999999985e+02;5.249859999999999640e-04;8.932625194999999962e+01
1.507194288999999990e+05;2.000000000000000000e+01;2.098529000000000019e-03;3.574210891999999831e+02;5.246320000000000280e-04;8.935527231000000370e+01
1.507747357999999949e+05;2.000000000000000000e+01;2.097092999999999961e-03;3.575371293000000037e+02;5.242730000000000133e-04;8.938428233000000489e+01
1.508193667000000132e+05;2.000000000000000000e+01;2.095879000000000145e-03;3.576306596000000013e+02;5.239700000000000130e-04;8.940766489000000661e+01
1.508246675000000105e+05;2.000150826999999865e+01;2.095735000000000046e-03;3.576417680999999789e+02;5.239339999999999883e-04;8.941044202000000496e+01
1.508299683000000077e+05;2.000301653000000002e+01;2.095590999999999947e-03;3.576528766000000132e+02;5.238979999999999635e-04;8.941321915000000331e+01
1.508493667000000132e+05;2.000000000000000000e+01;2.095064000000000214e-03;3.576935287000000017e+02;5.237660000000000536e-04;8.942338216999999645e+01
1.509112782000000007e+05;2.000000000000000000e+01;2.093422000000000165e-03;3.578232126999999991e+02;5.233559999999999948e-04;8.945580316999999582e+01
1.509731896000000124e+05;2.000000000000000000e+01;2.091894999999999866e-03;3.579527340000000208e+02;5.229740000000000517e-04;8.948818350000000521e+01
1.510325830999999889e+05;2.000000000000000000e+01;2.090429999999999892e-03;3.580769877000000179e+02;5.226070000000000194e-04;8.951924692000000050e+01
1.510443667000000132e+05;2.000000000000000000e+01;2.090138999999999973e-03;3.581016225000000190e+02;5.225349999999999700e-04;8.952540561000000707e+01
1.510568667000000132e+05;2.000081940000000102e+01;2.089829000000000079e-03;3.581277259999999956e+02;5.224570000000000429e-04;8.953193149000000517e+01
1.510757885999999999e+05;1.999211449999999957e+01;2.089361000000000083e-03;3.581672401999999806e+02;5.223400000000000439e-04;8.954181004000000144e+01
1.510791992000000027e+05;1.999620288999999929e+01;2.089276000000000154e-03;3.581743624000000068e+02;5.223190000000000385e-04;8.954359058999999377e+01
1.510824881999999925e+05;2.000000000000000000e+01;2.089194999999999854e-03;3.581812307999999803e+02;5.222990000000000488e-04;8.954530771000000300e+01
1.511254881999999925e+05;2.000000000000000000e+01;2.088130000000000108e-03;3.582710268999999812e+02;5.220329999999999806e-04;8.956775672999999927e+01
1.511684881999999925e+05;2.000011372000000165e+01;2.087065999999999834e-03;3.583608229999999821e+02;5.217660000000000050e-04;8.959020574999999553e+01
1.511718667000000132e+05;2.000327598999999879e+01;2.086981999999999813e-03;3.583678782999999726e+02;5.217460000000000153e-04;8.959196957000000339e+01
1.511743667000000132e+05;2.000000000000000000e+01;2.086919999999999921e-03;3.583730990000000247e+02;5.217299999999999802e-04;8.959327475000000618e+01
1.512414947000000102e+05;1.999997914000000065e+01;2.085247000000000142e-03;3.585131195000000162e+02;5.213120000000000124e-04;8.962827987000000007e+01
1.513005284000000102e+05;1.999996080000000021e+01;2.083770999999999887e-03;3.586361741000000052e+02;5.209429999999999486e-04;8.965904353000000526e+01
1.513595621000000101e+05;1.999994245999999976e+01;2.082296999999999881e-03;3.587591825000000085e+02;5.205739999999999933e-04;8.968979563000000610e+01
1.514163502999999910e+05;1.999992480999999955e+01;2.080891000000000077e-03;3.588773726000000011e+02;5.202229999999999962e-04;8.971934315999999399e+01
1.514731383999999962e+05;1.999990717000000018e+01;2.079467000000000208e-03;3.589955206999999859e+02;5.198670000000000287e-04;8.974888017000000673e+01
1.515322376999999979e+05;1.999988881000000163e+01;2.077928000000000153e-03;3.591183467999999834e+02;5.194820000000000383e-04;8.977958669000000214e+01
1.515778086999999941e+05;1.999987464999999887e+01;2.076741999999999911e-03;3.592130544999999984e+02;5.191850000000000241e-04;8.980326363000000356e+01
1.516233796999999904e+05;1.999986048999999966e+01;2.075607000000000146e-03;3.593076234000000113e+02;5.189020000000000134e-04;8.982690583999999490e+01
1.516853593000000110e+05;1.999984123000000125e+01;2.074064000000000029e-03;3.594362434999999891e+02;5.185160000000000073e-04;8.985906086999999332e+01
1.517396708999999973e+05;1.999982436000000163e+01;2.072744000000000062e-03;3.595488326999999913e+02;5.181860000000000155e-04;8.988720816999999386e+01
1.517901320000000123e+05;1.999980868000000100e+01;2.071531000000000153e-03;3.596533893999999805e+02;5.178830000000000152e-04;8.991334734999999512e+01
1.518405930999999982e+05;1.999979300000000038e+01;2.070306999999999963e-03;3.597579319999999825e+02;5.175769999999999676e-04;8.993948299999999563e+01
1.518505971999999892e+05;1.999978988999999885e+01;2.070039999999999988e-03;3.597786254999999755e+02;5.175099999999999969e-04;8.994465637000000413e+01
1.519113304000000062e+05;1.999982942999999835e+01;2.068416999999999912e-03;3.599042517999999973e+02;5.171040000000000011e-04;8.997606294999999932e+01
1.519676665999999968e+05;1.999986609999999843e+01;2.066912000000000176e-03;3.600207828999999720e+02;5.167280000000000440e-04;9.000519572999999696e+01
1.520240027999999875e+05;1.999990276999999850e+01;2.065524999999999913e-03;3.601371475000000260e+02;5.163810000000000015e-04;9.003428687000000252e+01
1.520860856999999960e+05;1.999994317999999893e+01;2.064035000000000088e-03;3.602653290999999740e+02;5.160089999999999989e-04;9.006633227000000375e+01
1.521511959999999963e+05;1.999998556999999977e+01;2.062444000000000083e-03;3.603997115999999892e+02;5.156110000000000207e-04;9.009992789999999729e+01
1.521733667000000132e+05;2.000000000000000000e+01;2.061868000000000121e-03;3.604454059000000257e+02;5.154670000000000302e-04;9.011135147999999617e+01
1.521888354999999865e+05;1.999723854999999872e+01;2.061466000000000080e-03;3.604772871999999779e+02;5.153659999999999578e-04;9.011932181000000242e+01
1.522066010999999999e+05;1.999861926999999895e+01;2.061003999999999961e-03;3.605139024999999720e+02;5.152509999999999903e-04;9.012847560999999530e+01
1.522243667000000132e+05;2.000000000000000000e+01;2.060541999999999842e-03;3.605505177000000003e+02;5.151350000000000070e-04;9.013762941999999612e+01
1.522828157000000065e+05;2.000000000000000000e+01;2.059038000000000014e-03;3.606709528000000091e+02;5.147590000000000499e-04;9.016773818999999435e+01
1.523359535000000033e+05;2.000000000000000000e+01;2.057759000000000150e-03;3.607802798999999823e+02;5.144400000000000145e-04;9.019506997999999953e+01
1.523890913000000000e+05;2.000000000000000000e+01;2.056479999999999853e-03;3.608896070999999779e+02;5.141199999999999633e-04;9.022240177000000472e+01
1.524478843000000052e+05;2.000000000000000000e+01;2.054980000000000088e-03;3.610104814000000033e+02;5.137450000000000220e-04;9.025262035000000083e+01
1.524713667000000132e+05;2.000000000000000000e+01;2.054327999999999797e-03;3.610587054000000080e+02;5.135819999999999491e-04;9.026467633999999407e+01
1.524748667000000132e+05;2.000327593000000093e+01;2.054231000000000112e-03;3.610658930999999825e+02;5.135580000000000049e-04;9.026647325999999794e+01
1.524773667000000132e+05;2.000000000000000000e+01;2.054162000000000002e-03;3.610710270999999807e+02;5.135400000000000468e-04;9.026775677999999914e+01
1.525163667000000132e+05;2.000000000000000000e+01;2.053079000000000189e-03;3.611511183999999730e+02;5.132700000000000240e-04;9.028777959999999325e+01
1.525553667000000132e+05;2.000000000000000000e+01;2.051996999999999849e-03;3.612312097000000222e+02;5.129989999999999854e-04;9.030780242000000158e+01
1.525612417000000132e+05;2.000517788000000152e+01;2.051834000000000210e-03;3.612432746999999722e+02;5.129579999999999904e-04;9.031081867000000329e+01
1.525638042000000132e+05;2.000258893999999898e+01;2.051761999999999943e-03;3.612485371000000214e+02;5.129410000000000480e-04;9.031213427999999510e+01
1.525663667000000132e+05;2.000000000000000000e+01;2.051691000000000018e-03;3.612537995000000137e+02;5.129229999999999814e-04;9.031344987999999319e+01
1.525883667000000132e+05;1.999979646999999972e+01;2.051106000000000023e-03;3.612988998999999808e+02;5.127769999999999594e-04;9.032472497000000544e+01
1.526103667000000132e+05;1.999959292999999860e+01;2.050525000000000091e-03;3.613439900000000193e+02;5.126310000000000458e-04;9.033599750000000483e+01
1.526157104999999865e+05;1.999225511999999938e+01;2.050382999999999806e-03;3.613549423000000047e+02;5.125960000000000369e-04;9.033873556999999721e+01
1.526203667000000132e+05;2.000000000000000000e+01;2.050259999999999930e-03;3.613644855000000007e+02;5.125649999999999824e-04;9.034112136999999620e+01
1.526518667000000132e+05;2.000001170999999900e+01;2.049426999999999933e-03;3.614290462999999818e+02;5.123569999999999600e-04;9.035726157999999941e+01
1.526833667000000132e+05;2.000002342999999883e+01;2.048593999999999936e-03;3.614936071999999854e+02;5.121490000000000460e-04;9.037340179999999634e+01
1.526889760999999999e+05;2.000495854000000051e+01;2.048446000000000208e-03;3.615051038999999946e+02;5.121120000000000056e-04;9.037627596999999469e+01
1.526973667000000132e+05;2.000000000000000000e+01;2.048223999999999965e-03;3.615223009000000047e+02;5.120559999999999912e-04;9.038057521999999722e+01
1.527301713999999920e+05;1.999990156999999869e+01;2.047361000000000146e-03;3.615895166999999901e+02;5.118399999999999513e-04;9.039737918999999522e+01
1.527629760999999999e+05;1.999980314000000092e+01;2.046520999999999930e-03;3.616566174999999816e+02;5.116300000000000058e-04;9.041415437999999938e+01
1.527773824000000022e+05;1.999574760999999867e+01;2.046151999999999867e-03;3.616860849999999914e+02;5.115379999999999667e-04;9.042152124000000413e+01
1.527917885999999999e+05;1.999169206999999915e+01;2.045782999999999803e-03;3.617155523999999787e+02;5.114460000000000360e-04;9.042888809999999467e+01
1.527953667000000132e+05;2.000000000000000000e+01;2.045691000000000089e-03;3.617228713000000084e+02;5.114229999999999991e-04;9.043071783000000607e+01
1.528466487999999954e+05;2.000000000000000000e+01;2.044377999999999907e-03;3.618277668000000062e+02;5.110950000000000389e-04;9.045694170000000156e+01
1.528979308000000019e+05;2.000000000000000000e+01;2.043058999999999847e-03;3.619326055000000224e+02;5.107650000000000471e-04;9.048315135999999370e+01
1.529555325000000012e+05;2.000000000000000000e+01;2.041559999999999989e-03;3.620502068999999778e+02;5.103899999999999973e-04;9.051255172000000471e+01
1.530131340999999957e+05;2.000000000000000000e+01;2.040062000000000039e-03;3.621678082999999901e+02;5.100149999999999476e-04;9.054195208000000150e+01
1.530752572999999975e+05;2.000000000000000000e+01;2.038477999999999818e-03;3.622944635999999718e+02;5.096200000000000166e-04;9.057361588999999924e+01
1.531339396000000124e+05;2.000000000000000000e+01;2.036987999999999993e-03;3.624140742999999816e+02;5.092469999999999983e-04;9.060351857999999936e+01
1.531926218999999983e+05;2.000000000000000000e+01;2.035484000000000165e-03;3.625335314000000153e+02;5.088710000000000412e-04;9.063338283999999589e+01
1.531933667000000132e+05;2.000000000000000000e+01;2.035465000000000191e-03;3.625350470999999857e+02;5.088659999999999625e-04;9.063376178000000039e+01
1.532010420999999915e+05;2.000448198999999860e+01;2.035267999999999800e-03;3.625506672999999864e+02;5.088169999999999499e-04;9.063766682000000685e+01
1.532066455999999889e+05;2.000454831000000055e+01;2.035124000000000134e-03;3.625620710000000031e+02;5.087810000000000336e-04;9.064051775999999450e+01
1.532113667000000132e+05;2.000000000000000000e+01;2.035003000000000072e-03;3.625716790000000174e+02;5.087509999999999949e-04;9.064291975999999806e+01
1.532732473999999929e+05;2.000000000000000000e+01;2.033416000000000130e-03;3.626976030000000151e+02;5.083540000000000324e-04;9.067440075999999749e+01
1.533269033000000054e+05;2.000000000000000000e+01;2.032074999999999940e-03;3.628066104000000109e+02;5.080189999999999619e-04;9.070165260999999646e+01
1.533523667000000132e+05;2.000000000000000000e+01;2.031437999999999994e-03;3.628583419999999933e+02;5.078599999999999521e-04;9.071458551000000625e+01
1.533551167000000132e+05;2.000366354000000157e+01;2.031369999999999790e-03;3.628639289000000190e+02;5.078419999999999939e-04;9.071598222999999450e+01
1.533573667000000132e+05;2.000000000000000000e+01;2.031312999999999869e-03;3.628684999999999832e+02;5.078279999999999903e-04;9.071712501000000373e+01
1.534083667000000132e+05;2.000000000000000000e+01;2.030038999999999975e-03;3.629721117999999933e+02;5.075099999999999707e-04;9.074302794000000461e+01
1.534593667000000132e+05;2.000000000000000000e+01;2.028717000000000194e-03;3.630755654999999820e+02;5.071789999999999632e-04;9.076889137000000574e+01
1.534694683000000077e+05;2.000633798000000141e+01;2.028452999999999940e-03;3.630960460000000012e+02;5.071130000000000082e-04;9.077401150999999402e+01
1.534743667000000132e+05;2.000000000000000000e+01;2.028324000000000186e-03;3.631059773999999720e+02;5.070810000000000465e-04;9.077649436000000094e+01
1.535284266000000061e+05;1.999999542000000119e+01;2.026907000000000101e-03;3.632155816999999729e+02;5.067270000000000021e-04;9.080389542999999719e+01
1.535871787999999942e+05;1.999999044999999853e+01;2.025367000000000139e-03;3.633346996999999874e+02;5.063420000000000117e-04;9.083367493999999454e+01
